Time,Frames After Filter,Camera Index,Throughput,latency_constraint
3.604488955207197,3,0,0.6,6
4.604488955207197,6,0,1.8,11
5.604488955207197,6,0,3.0,9
6.604488955207197,5,0,4.0,4
7.604488955207197,5,0,5.0,5
8.604488955207197,2,0,5.4,11
9.604488955207197,2,0,5.2,10
10.604488955207197,4,0,4.8,11
11.121226102856042,1,1,3.8,13
11.604488955207197,6,0,5.0,15
11.621226102856042,1,1,4.2,10
12.121226102856042,1,1,4.4,5
12.604488955207197,1,0,4.6,7
12.621226102856042,1,1,3.8,5
13.121226102856042,2,1,4.2,1
13.604488955207197,5,0,5.2,10
13.621226102856042,1,1,5.0,4
14.121226102856042,1,1,5.2,14
14.604488955207197,3,0,5.8,12
14.621226102856042,1,1,5.6,8
15.121226102856042,1,1,5.8,6
15.604488955207197,1,0,6.0,12
15.621226102856042,1,1,5.4,11
16.121226102856042,1,1,5.6,9
16.604488955207195,1,0,5.6,7
16.621226102856042,1,1,4.6,9
17.121226102856042,1,1,4.6,10
17.604488955207195,5,0,5.4,15
17.621226102856042,2,1,5.6,13
18.121226102856042,2,1,5.8,12
18.604488955207195,1,0,5.6,15
18.621226102856042,2,1,5.0,15
19.121226102856042,1,1,5.0,12
19.604488955207195,2,0,5.2,14
19.621226102856042,2,1,5.0,8
20.121226102856042,1,1,5.0,10
20.604488955207195,4,0,5.6,7
20.621226102856042,1,1,5.6,2
21.121226102856042,1,1,5.6,4
21.604488955207195,5,0,6.4,9
21.621226102856042,2,1,6.6,6
22.121226102856042,1,1,6.6,1
22.604488955207195,6,0,7.6,6
22.621226102856042,1,1,6.8,2
23.121226102856042,1,1,6.6,9
23.565185817418776,7,0,7.6,6
23.604488955207195,1,0,7.8,3
23.621226102856042,2,1,8.0,15
24.121226102856042,2,1,8.0,15
24.565185817418776,7,0,9.2,7
24.604488955207195,7,0,10.6,7
24.621226102856042,2,1,10.6,11
25.121226102856042,2,1,10.6,12
25.565185817418776,1,0,10.6,4
25.604488955207195,1,0,10.8,14
25.621226102856042,1,1,10.2,8
26.121226102856042,1,1,10.2,15
26.565185817418776,4,0,10.8,11
26.604488955207195,5,0,11.8,4
26.621226102856042,1,1,11.0,9
27.121226102856042,1,1,10.8,3
27.565185817418776,2,0,11.0,2
27.604488955207195,4,0,11.8,7
27.621226102856042,1,1,10.8,13
28.121226102856042,1,1,10.8,1
28.565185817418776,1,0,10.8,15
28.604488955207195,3,0,10.0,7
28.621226102856042,2,1,10.2,14
29.121226102856042,1,1,10.0,14
29.565185817418776,3,0,10.2,9
29.604488955207195,1,0,9.0,4
29.621226102856042,1,1,7.8,2
30.121226102856042,1,1,7.6,7
30.565185817418776,7,0,8.6,15
30.604488955207195,1,0,8.6,8
30.621226102856042,2,1,8.8,12
31.121226102856042,1,1,8.8,5
31.565185817418776,1,0,8.8,15
31.604488955207195,4,0,8.8,8
31.621226102856042,1,1,8.0,8
32.12122610285604,1,1,8.0,14
32.56518581741878,4,0,8.2,5
32.604488955207195,6,0,9.4,15
32.62122610285604,1,1,8.8,5
33.12122610285604,1,1,8.8,4
33.56518581741878,6,0,9.6,14
33.604488955207195,1,0,9.8,4
33.62122610285604,1,1,9.4,9
34.12122610285604,2,1,9.4,8
34.56518581741878,2,0,9.0,14
34.604488955207195,3,0,9.6,12
34.62122610285604,2,1,9.8,14
35.12122610285604,1,1,9.8,8
35.56518581741878,5,0,9.2,5
35.604488955207195,5,0,10.2,13
35.62122610285604,1,1,10.2,4
36.12122610285604,1,1,10.0,11
36.56518581741878,6,0,10.8,14
36.604488955207195,3,0,11.4,15
36.62122610285604,1,1,10.8,14
37.12122610285604,1,1,10.8,11
37.56518581741878,5,0,11.6,11
37.604488955207195,1,0,11.0,11
37.62122610285604,1,1,10.0,13
38.12122610285604,1,1,10.0,2
38.320290759264466,6,0,11.0,10
38.56518581741878,1,0,11.2,3
38.604488955207195,3,0,10.6,9
38.62122610285604,1,1,10.6,8
39.12122610285604,1,1,10.6,5
39.320290759264466,4,0,11.0,8
39.5150028903988,1,1,11.2,6
39.56518581741878,6,0,12.4,5
39.604488955207195,1,0,12.2,6
39.62122610285604,1,1,11.8,6
40.0150028903988,1,1,11.6,4
40.12122610285604,2,1,12.0,12
40.320290759264466,4,0,12.6,10
40.5150028903988,1,1,12.8,6
40.56518581741878,7,0,14.2,14
40.604488955207195,3,0,13.8,2
40.62122610285604,1,1,13.0,14
41.0150028903988,1,1,13.0,2
41.12122610285604,1,1,13.2,11
41.320290759264466,2,0,13.4,14
41.5150028903988,2,1,13.8,13
41.56518581741878,6,0,15.0,15
41.604488955207195,4,0,14.6,13
41.62122610285604,1,1,14.2,3
42.0150028903988,1,1,14.2,15
42.12122610285604,1,1,14.4,2
42.320290759264466,1,0,14.4,12
42.5150028903988,1,1,14.6,15
42.56518581741878,7,0,16.0,8
42.604488955207195,1,0,15.2,2
42.62122610285604,1,1,15.2,9
43.0150028903988,1,1,15.2,11
43.12122610285604,1,1,15.4,4
43.320290759264466,1,0,15.4,10
43.5150028903988,1,1,14.4,14
43.56518581741878,5,0,15.4,4
43.604488955207195,3,0,15.8,12
43.62122610285604,1,1,15.4,5
44.0150028903988,1,1,15.4,14
44.12122610285604,1,1,15.6,9
44.320290759264466,1,0,15.6,9
44.5150028903988,1,1,15.0,7
44.56518581741878,1,0,15.0,1
44.604488955207195,1,0,14.0,3
44.62122610285604,2,1,14.2,11
45.0150028903988,1,1,14.2,14
45.12122610285604,2,1,14.4,12
45.320290759264466,2,0,14.4,15
45.5150028903988,1,1,13.8,15
45.56518581741878,4,0,14.4,3
45.604488955207195,6,0,14.2,6
45.62122610285604,1,1,13.8,15
46.0150028903988,1,1,13.8,2
46.12122610285604,1,1,13.8,11
46.320290759264466,4,0,14.4,7
46.5150028903988,1,1,14.2,10
46.56518581741878,1,0,14.0,2
46.604488955207195,6,0,14.0,10
46.62122610285604,1,1,13.4,7
47.0150028903988,2,1,13.6,7
47.12122610285604,1,1,13.6,7
47.320290759264466,4,0,14.2,11
47.5150028903988,2,1,14.4,11
47.604488955207195,4,0,13.6,4
47.62122610285604,2,1,13.8,12
48.0150028903988,1,1,13.8,11
48.12122610285604,1,1,13.8,11
48.320290759264466,1,0,13.8,13
48.5150028903988,1,1,13.8,7
48.604488955207195,1,0,12.8,5
48.62122610285604,1,1,12.4,8
49.0150028903988,1,1,12.4,5
49.12122610285604,1,1,12.4,7
49.320290759264466,4,0,13.0,15
49.5150028903988,1,1,13.0,3
49.604488955207195,2,0,13.0,5
49.62122610285604,1,1,13.0,14
50.0150028903988,1,1,12.8,4
50.12122610285604,1,1,12.8,6
50.320290759264466,5,0,13.4,13
50.5150028903988,1,1,13.2,11
50.604488955207195,3,0,12.8,10
50.62122610285604,1,1,11.8,11
51.0150028903988,1,1,11.8,11
51.12122610285604,1,1,11.8,1
51.320290759264466,2,0,12.0,11
51.5150028903988,1,1,11.4,3
51.604488955207195,3,0,11.6,5
51.62122610285604,1,1,10.6,12
52.0150028903988,2,1,10.8,2
52.12122610285604,1,1,10.6,6
52.320290759264466,1,0,10.6,12
52.5150028903988,1,1,10.0,9
52.604488955207195,4,0,10.4,5
52.62122610285604,1,1,9.8,15
53.0150028903988,1,1,9.6,9
53.12122610285604,1,1,9.6,3
53.320290759264466,2,0,9.8,7
53.5150028903988,1,1,9.8,12
53.604488955207195,4,0,10.4,12
53.62122610285604,2,1,10.6,6
54.0150028903988,1,1,10.6,14
54.12122610285604,1,1,10.6,15
54.320290759264466,5,0,11.4,8
54.5150028903988,2,1,11.0,7
54.604488955207195,2,0,11.2,13
54.62122610285604,1,1,11.0,1
55.0150028903988,1,1,11.0,5
55.12122610285604,1,1,11.0,5
55.320290759264466,2,0,11.2,2
55.5150028903988,1,1,10.4,1
55.604488955207195,5,0,11.2,5
55.62122610285604,1,1,10.8,5
56.0150028903988,2,1,11.0,1
56.12122610285604,1,1,11.0,3
56.320290759264466,3,0,11.4,15
56.5150028903988,1,1,11.2,12
56.604488955207195,1,0,11.2,7
56.62122610285604,1,1,10.8,7
57.0150028903988,2,1,11.0,6
57.12122610285604,1,1,10.8,10
57.320290759264466,5,0,11.6,9
57.5150028903988,1,1,11.6,6
57.604488955207195,1,0,11.6,11
57.62122610285604,1,1,11.0,15
58.0150028903988,1,1,11.0,7
58.12122610285604,1,1,11.0,2
58.320290759264466,5,0,11.8,5
58.5150028903988,1,1,11.6,3
58.604488955207195,3,0,12.0,8
58.62122610285604,1,1,11.4,11
59.0150028903988,1,1,11.2,4
