Time,Frames After Filter,Camera Index,Throughput,latency_constraint
0.20966378276752184,50,1,10.0,13
4.493493353259526,50,1,20.0,13
10.209663782767521,44,1,8.8,21
14.493493353259526,42,1,17.2,15
20.20966378276752,50,1,10.0,17
24.493493353259524,50,1,20.0,14
30.20966378276752,50,1,10.0,15
34.493493353259524,50,1,20.0,18
40.20966378276752,50,1,10.0,21
44.493493353259524,10,1,12.0,15
50.20966378276752,12,1,2.4,13
54.493493353259524,50,1,12.4,15
60.20966378276752,50,1,10.0,16
63.43588454666869,6,0,11.2,8
68.43588454666869,19,0,5.0,17
70.20966378276752,50,1,13.8,19
73.43588454666869,9,0,15.6,11
78.43588454666869,21,0,6.0,13
80.20966378276752,50,1,14.2,16
83.43588454666869,27,0,19.6,14
88.43588454666869,50,0,15.4,18
90.20966378276752,48,1,19.6,18
93.43588454666869,10,0,21.6,14
98.43588454666869,50,0,12.0,13
100.20966378276752,50,1,20.0,15
103.43588454666869,9,0,21.8,16
108.43588454666869,50,0,11.8,16
110.20966378276752,50,1,20.0,18
113.43588454666869,30,0,26.0,13
118.43588454666869,50,0,16.0,18
120.20966378276752,50,1,20.0,16
123.43588454666869,45,0,29.0,17
128.4358845466687,28,0,14.6,13
130.2096637827675,28,1,11.2,15
133.4358845466687,35,0,18.2,18
133.4711344235538,36,1,19.8,18
138.4358845466687,50,0,24.2,13
140.2096637827675,50,1,20.0,14
143.4358845466687,49,0,29.8,13
143.4711344235538,27,1,25.2,19
148.4358845466687,34,0,22.0,19
150.2096637827675,50,1,16.8,16
153.4358845466687,23,0,21.4,18
153.4711344235538,22,1,19.0,16
158.4358845466687,50,0,19.0,14
160.2096637827675,23,1,14.6,18
163.4358845466687,50,0,24.6,22
163.4711344235538,34,1,21.4,13
168.4358845466687,14,0,19.6,13
170.2096637827675,49,1,12.6,17
173.4358845466687,50,0,22.6,17
175.52116387853434,22,0,14.4,13
176.4567497300441,37,0,21.8,20
178.4358845466687,35,0,28.8,13
180.2096637827675,50,1,28.8,16
180.52116387853434,19,0,32.6,17
181.4567497300441,20,0,32.2,13
183.4358845466687,5,0,25.8,5
185.52116387853434,9,0,10.6,9
186.4567497300441,5,0,7.8,14
188.4358845466687,46,0,13.0,16
190.52116387853434,23,0,16.6,14
191.4567497300441,16,0,18.0,17
193.4358845466687,50,0,27.0,15
195.52116387853434,49,0,27.6,19
196.4567497300441,17,0,26.4,16
200.52116387853434,50,0,23.2,19
201.4567497300441,7,0,14.8,12
205.52116387853434,16,0,14.6,14
206.4567497300441,28,0,10.2,19
210.52116387853434,50,0,18.8,22
211.4567497300441,14,0,18.4,13
215.52116387853434,21,0,17.0,16
216.4567497300441,34,0,13.8,20
220.52116387853434,50,0,21.0,18
221.4567497300441,9,0,18.6,12
225.52116387853434,48,0,21.4,14
226.4567497300441,27,0,16.8,17
230.52116387853434,20,0,19.0,14
231.4567497300441,35,0,16.4,14
235.52116387853434,36,0,18.2,15
236.4567497300441,28,0,19.8,13
240.52116387853434,13,0,15.4,12
241.4567497300441,38,0,15.8,16
245.52116387853434,40,0,18.2,13
246.4567497300441,26,0,20.8,16
250.52116387853434,50,0,23.2,17
251.4567497300441,22,0,19.6,14
255.52116387853434,42,0,22.8,17
256.45674973004407,25,0,17.8,17
260.52116387853437,50,0,15.0,18
261.45674973004407,24,0,19.8,17
265.52116387853437,11,0,17.0,13
266.45674973004407,29,0,12.8,19
270.52116387853437,50,0,18.0,20
271.45674973004407,26,0,21.0,13
275.52116387853437,29,0,21.0,15
276.45674973004407,34,0,17.8,17
280.52116387853437,39,0,20.4,18
281.45674973004407,15,0,17.6,13
