Time,Frames After Filter,Camera Index,Throughput,latency_constraint
34.472554613373305,2,0,0.4,5
37.472554613373305,14,0,3.2,12
40.472554613373305,11,0,5.0,14
43.472554613373305,6,0,3.4,9
46.472554613373305,11,0,3.4,11
49.472554613373305,3,0,2.8,3
52.472554613373305,3,0,1.2,9
55.472554613373305,4,0,1.4,3
58.472554613373305,4,0,1.6,3
61.472554613373305,5,0,1.8,10
64.4725546133733,11,0,3.2,16
67.4725546133733,8,0,3.8,7
70.4725546133733,7,0,3.0,7
73.4725546133733,13,0,4.0,12
76.4725546133733,5,0,3.6,5
79.4725546133733,7,0,2.4,8
82.4725546133733,12,0,3.8,15
85.4725546133733,13,0,5.0,11
88.4725546133733,9,0,4.4,12
91.4725546133733,3,0,2.4,3
94.4725546133733,5,0,1.6,15
97.4725546133733,1,0,1.2,1
100.4725546133733,12,0,2.6,12
102.60968166109205,5,1,3.4,13
103.4725546133733,3,0,4.0,8
103.60968166109205,2,1,4.4,12
104.60968166109205,3,1,5.0,7
105.60968166109205,2,1,3.0,6
106.4725546133733,12,0,5.4,11
106.60968166109205,3,1,6.0,4
107.60968166109205,2,1,6.4,8
108.60968166109205,2,1,5.2,3
109.4725546133733,10,0,6.8,9
109.60968166109205,3,1,7.4,14
110.60968166109205,7,1,8.2,15
111.60968166109205,7,1,6.8,16
112.4725546133733,6,0,7.4,13
112.60968166109205,7,1,8.8,15
113.60968166109205,6,1,9.6,11
114.60968166109205,5,1,8.2,6
115.4725546133733,8,0,9.2,13
115.60968166109205,2,1,9.6,14
116.60968166109205,1,1,8.4,14
117.60968166109205,7,1,7.2,13
118.2197909882043,14,0,8.6,14
118.4725546133733,5,0,9.6,4
118.60968166109205,1,1,9.8,14
119.60968166109205,1,1,8.8,4
120.60968166109205,4,1,7.0,3
121.2197909882043,4,0,7.4,8
121.4725546133733,7,0,8.8,10
121.60968166109205,3,1,9.4,12
122.60968166109205,4,1,10.0,11
123.60968166109205,1,1,5.0,8
124.2197909882043,11,0,7.0,12
124.4725546133733,5,0,8.0,10
124.60968166109205,3,1,8.6,2
125.60968166109205,5,1,9.4,10
126.60968166109205,3,1,7.0,5
127.2197909882043,12,0,8.8,10
127.4725546133733,4,0,9.6,12
127.60968166109205,2,1,10.0,1
128.60968166109205,3,1,9.8,12
129.60968166109205,6,1,7.6,10
130.2197909882043,12,0,9.4,15
130.4725546133733,13,0,12.0,16
130.60968166109205,1,1,12.2,14
131.60968166109205,1,1,11.4,5
132.60968166109205,4,1,8.4,6
133.2197909882043,5,0,9.0,13
133.4725546133733,10,0,11.0,16
133.60968166109205,2,1,11.4,12
134.60968166109205,2,1,11.2,6
135.60968166109205,3,1,5.6,3
136.2197909882043,3,0,6.0,8
136.4725546133733,11,0,8.2,13
136.60968166109205,1,1,8.4,7
137.60968166109205,5,1,9.2,5
138.60968166109205,2,1,5.8,14
139.2197909882043,10,0,7.4,9
139.4725546133733,9,0,9.2,12
139.60968166109205,1,1,9.4,5
140.60968166109205,5,1,10.0,8
141.60968166109205,4,1,7.4,9
142.2197909882043,9,0,9.0,15
142.4725546133733,4,0,9.8,11
142.60968166109205,3,1,10.4,7
143.60968166109205,7,1,10.8,10
144.60968166109205,1,1,6.8,12
144.70958954380347,6,1,7.8,7
145.2197909882043,7,0,9.2,15
145.4725546133733,7,0,10.6,14
145.60968166109205,1,1,10.8,15
145.70958954380347,3,1,10.4,3
146.60968166109205,5,1,11.4,11
146.70958954380347,5,1,11.6,6
147.60968166109205,5,1,10.0,7
147.70958954380347,1,1,9.6,4
148.2197909882043,13,0,12.2,12
148.4725546133733,6,0,13.4,11
148.60968166109205,4,1,14.2,14
148.70958954380347,1,1,13.0,8
149.60968166109205,4,1,13.8,12
149.70958954380347,5,1,14.6,12
150.60968166109205,5,1,11.6,11
150.70958954380347,1,1,11.6,15
151.2197909882043,10,0,13.0,14
151.4725546133733,14,0,15.8,17
151.60968166109205,1,1,16.0,12
151.70958954380347,1,1,15.2,12
152.30158724452664,6,1,15.4,7
152.60968166109205,1,1,15.6,4
152.70958954380347,1,1,14.8,1
153.30158724452664,2,1,12.4,13
153.60968166109205,6,1,12.4,15
153.70958954380347,6,1,12.8,5
154.2197909882043,5,0,13.6,7
154.30158724452664,6,1,14.8,9
154.4725546133733,13,0,17.4,14
154.60968166109205,3,1,18.0,13
155.30158724452664,2,1,16.6,6
155.60968166109205,1,1,16.8,8
156.30158724452664,3,1,14.2,2
156.60968166109205,4,1,12.2,3
157.30158724452664,6,1,13.0,14
157.4725546133733,11,0,14.0,14
157.60968166109205,3,1,14.6,13
158.30158724452664,6,1,15.4,9
158.60968166109205,6,1,16.2,15
159.30158724452664,1,1,13.0,9
159.60968166109205,2,1,9.6,3
160.30158724452664,1,1,9.2,1
160.4725546133733,10,0,10.8,11
160.60968166109205,4,1,11.6,12
161.30158724452664,2,1,11.8,13
161.60968166109205,1,1,11.4,6
162.30158724452664,1,1,10.8,6
162.60968166109205,3,1,8.0,3
163.30158724452664,6,1,8.6,5
163.4725546133733,9,0,9.2,9
163.60968166109205,3,1,9.8,7
164.30158724452664,2,1,9.0,1
164.60968166109205,4,1,9.6,6
165.30158724452664,7,1,10.6,13
165.60968166109205,4,1,9.2,15
166.30158724452664,1,1,8.6,4
166.4725546133733,3,0,8.8,6
166.60968166109205,5,1,9.8,8
167.30158724452664,1,1,9.8,12
167.60968166109205,2,1,10.0,10
168.30158724452664,6,1,10.6,13
168.60968166109205,1,1,7.8,1
169.30158724452664,4,1,8.0,12
169.4725546133733,4,0,8.4,3
169.60968166109205,3,1,9.0,2
170.30158724452664,2,1,8.6,10
170.60968166109205,6,1,8.4,11
170.9344108754113,1,1,7.8,14
171.30158724452664,1,1,8.0,11
171.60968166109205,2,1,7.6,15
171.9344108754113,4,1,7.4,6
172.30158724452664,1,1,7.6,4
172.4725546133733,13,0,10.0,15
172.60968166109205,3,1,10.6,15
172.9344108754113,4,1,11.0,6
173.30158724452664,3,1,11.6,12
173.60968166109205,2,1,10.8,5
173.9344108754113,3,1,11.2,2
174.30158724452664,3,1,11.8,10
174.60968166109205,5,1,11.2,14
174.9344108754113,2,1,11.0,13
175.30158724452664,1,1,11.2,10
175.4725546133733,10,0,12.8,16
175.60968166109205,6,1,14.0,5
175.9344108754113,4,1,13.6,13
176.30158724452664,6,1,14.6,7
176.60968166109205,7,1,15.8,10
176.9344108754113,5,1,16.4,14
177.30158724452664,1,1,15.8,15
177.60968166109205,5,1,14.0,15
177.9344108754113,4,1,14.2,15
178.30158724452664,1,1,13.6,3
178.4725546133733,6,0,14.2,14
178.60968166109205,5,1,15.2,7
