Time,Frames After Filter,Camera Index,Throughput,latency_constraint
1.1533544841109133,32,0,6.4,13
6.153354484110913,7,0,7.8,7
11.153354484110913,50,0,11.4,16
16.153354484110913,22,0,14.4,14
21.153354484110913,26,0,9.6,17
26.153354484110913,11,0,7.4,12
31.153354484110913,50,0,12.2,19
36.15335448411091,50,0,20.0,17
39.22008253158822,8,0,11.6,11
41.15335448411091,40,0,19.6,17
44.22008253158822,7,0,11.0,14
46.15335448411091,29,0,15.2,19
49.22008253158822,9,0,9.0,15
51.15335448411091,50,0,17.6,21
54.22008253158822,49,0,21.6,13
56.15335448411091,14,0,22.6,15
59.22008253158822,44,0,21.4,14
61.15335448411091,15,0,14.6,17
64.22008253158822,11,0,14.0,10
66.1533544841109,19,0,9.0,16
69.22008253158822,50,0,16.0,22
71.1533544841109,26,0,19.0,17
74.22008253158822,22,0,19.6,17
76.1533544841109,19,0,13.4,17
79.22008253158822,40,0,16.2,18
81.1533544841109,8,0,13.4,9
84.22008253158822,5,0,10.6,13
86.1533544841109,22,0,7.0,15
89.22008253158822,50,0,15.4,19
91.1533544841109,6,0,15.6,9
94.22008253158822,35,0,18.2,16
96.1533544841109,50,0,18.2,14
99.22008253158822,42,0,25.4,18
101.1533544841109,17,0,21.8,15
104.22008253158822,50,0,21.8,19
106.1533544841109,50,0,23.4,15
109.22008253158822,43,0,28.6,16
111.1533544841109,50,0,28.6,14
113.19273662733167,24,0,23.4,13
114.22008253158822,20,0,27.4,13
116.1533544841109,14,0,21.6,14
116.85481804650331,6,0,12.8,9
118.19273662733167,50,0,22.8,20
119.22008253158822,32,0,24.4,13
121.1533544841109,50,0,30.4,16
121.85481804650331,14,0,30.4,12
123.19273662733167,16,0,32.4,13
124.22008253158822,4,0,23.2,11
126.1533544841109,35,0,23.8,20
128.19273662733167,50,0,21.0,18
129.22008253158822,50,0,27.8,19
131.1533544841109,50,0,37.0,22
133.19273662733167,50,0,40.0,15
134.22008253158822,5,0,31.0,11
136.1533544841109,42,0,29.4,17
138.19273662733167,10,0,21.4,16
139.22008253158822,12,0,13.8,13
140.01677515573715,29,0,18.6,19
141.1533544841109,50,0,28.6,13
143.19273662733167,50,0,30.2,18
144.22008253158822,50,0,38.2,19
145.01677515573715,16,0,39.0,13
146.1533544841109,29,0,39.0,16
148.19273662733167,50,0,39.0,20
149.22008253158822,50,0,39.0,21
150.01677515573715,23,0,33.6,15
151.1533544841109,41,0,38.6,13
153.19273662733167,22,0,37.2,16
154.22008253158822,31,0,33.4,18
155.01677515573715,22,0,27.8,17
156.1533544841109,20,0,27.2,14
158.19273662733167,50,0,29.0,17
159.22008253158822,29,0,30.4,15
160.01677515573715,32,0,30.6,14
163.19273662733167,50,0,32.2,14
164.22008253158822,50,0,32.2,16
164.71671165600404,1,1,26.6,2
165.01677515573715,21,0,30.8,17
165.71671165600404,5,1,25.4,4
166.71671165600404,1,1,25.6,12
167.71671165600404,5,1,26.6,9
168.19273662733167,38,0,34.2,16
168.71671165600404,3,1,24.8,9
169.22008253158822,47,0,34.2,17
169.71671165600404,3,1,24.8,11
170.01677515573715,20,0,28.6,17
170.71671165600404,5,1,25.4,11
171.71671165600404,6,1,25.6,13
172.71671165600404,5,1,26.4,4
173.19273662733167,45,0,34.4,18
173.71671165600404,4,1,27.6,14
174.22008253158822,44,0,35.8,15
174.71671165600404,4,1,27.2,9
175.01677515573715,21,0,30.8,13
178.19273662733167,10,0,25.6,11
179.22008253158822,29,0,21.6,19
180.01677515573715,25,0,17.0,13
183.19273662733167,4,0,13.6,14
184.22008253158822,5,0,12.6,8
185.01677515573715,46,0,16.0,20
188.19273662733167,26,0,16.2,18
189.22008253158822,7,0,16.8,6
190.01677515573715,44,0,24.6,14
193.19273662733167,45,0,24.4,18
194.22008253158822,50,0,29.2,14
195.01677515573715,10,0,29.8,15
198.19273662733167,50,0,31.0,22
199.22008253158822,42,0,30.4,15
200.01677515573715,17,0,23.8,14
203.19273662733167,39,0,29.6,20
204.22008253158822,50,0,29.6,22
205.01677515573715,15,0,24.2,15
208.19273662733167,50,0,30.8,17
209.22008253158822,50,0,33.0,19
210.01677515573715,16,0,26.2,14
213.19273662733167,23,0,27.8,13
214.22008253158822,39,0,25.6,19
215.01677515573715,22,0,20.0,17
218.19273662733167,46,0,26.0,13
219.22008253158822,50,0,31.4,15
220.01677515573715,14,0,26.4,14
223.19273662733167,50,0,32.0,15
224.22008253158822,50,0,32.8,20
225.01677515573715,22,0,27.2,15
228.19273662733167,17,0,27.8,17
230.01677515573715,29,0,13.6,19
233.19273662733167,50,0,19.2,16
235.01677515573715,17,0,19.2,14
238.19273662733167,13,0,16.0,13
240.01677515573715,16,0,9.2,15
243.19273662733167,36,0,13.0,18
245.01677515573715,50,0,20.4,16
248.19273662733167,36,0,24.4,18
250.01677515573715,9,0,19.0,16
253.19273662733167,43,0,17.6,18
255.01677515573715,37,0,17.8,17
258.19273662733167,25,0,21.0,16
260.01677515573715,5,0,13.4,9
265.01677515573715,50,0,11.0,16
270.01677515573715,50,0,20.0,15
275.01677515573715,50,0,20.0,16
280.01677515573715,17,0,13.4,15
285.01677515573715,50,0,13.4,21
290.01677515573715,36,0,17.2,15
295.01677515573715,16,0,10.4,16
