Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0,1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0_0,1738961473.0990684,1738961474.2331877,1738961476.5007243,3.401655912399292,11.0,False
1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0,1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0_1,1738961473.0990684,1738961474.2331877,1738961476.5007243,3.401655912399292,11.0,False
1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0,1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0_2,1738961473.0990684,1738961474.2331877,1738961476.5007243,3.401655912399292,11.0,False
1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0,1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0_3,1738961473.0990684,1738961474.2331877,1738961476.5007243,3.401655912399292,11.0,False
1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0,1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0_4,1738961473.0990684,1738961474.2331877,1738961476.5007243,3.401655912399292,11.0,False
53bba849-1023-4f20-b6cf-ae6d49d00bff,53bba849-1023-4f20-b6cf-ae6d49d00bff_0,1738961474.1078901,1738961474.2331877,1738961476.5017233,2.3938331604003906,9.0,False
1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0,1be4a4d6-1ea0-48c4-977d-b12dd5c0cab0_5,1738961473.0990684,1738961474.2331877,1738961476.5007243,3.401655912399292,11.0,False
53bba849-1023-4f20-b6cf-ae6d49d00bff,53bba849-1023-4f20-b6cf-ae6d49d00bff_1,1738961474.1078901,1738961474.2331877,1738961476.5017233,2.3938331604003906,9.0,False
53bba849-1023-4f20-b6cf-ae6d49d00bff,53bba849-1023-4f20-b6cf-ae6d49d00bff_2,1738961474.1078901,1738961474.2331877,1738961476.5017233,2.3938331604003906,9.0,False
53bba849-1023-4f20-b6cf-ae6d49d00bff,53bba849-1023-4f20-b6cf-ae6d49d00bff_3,1738961474.1078901,1738961474.2331877,1738961476.5017233,2.3938331604003906,9.0,False
53bba849-1023-4f20-b6cf-ae6d49d00bff,53bba849-1023-4f20-b6cf-ae6d49d00bff_4,1738961474.1078901,1738961474.2331877,1738961476.5017233,2.3938331604003906,9.0,False
53bba849-1023-4f20-b6cf-ae6d49d00bff,53bba849-1023-4f20-b6cf-ae6d49d00bff_5,1738961474.1078901,1738961474.2331877,1738961476.5017233,2.3938331604003906,9.0,False
969e5e24-b5ec-49b7-919c-948d9e873386,969e5e24-b5ec-49b7-919c-948d9e873386_0,1738961472.1114922,1738961474.2331877,1738961476.5059154,4.394423246383667,6.0,False
969e5e24-b5ec-49b7-919c-948d9e873386,969e5e24-b5ec-49b7-919c-948d9e873386_1,1738961472.1114922,1738961474.2331877,1738961476.5059154,4.394423246383667,6.0,False
969e5e24-b5ec-49b7-919c-948d9e873386,969e5e24-b5ec-49b7-919c-948d9e873386_2,1738961472.1114922,1738961474.2331877,1738961476.5059154,4.394423246383667,6.0,False
31985a9d-33b1-4357-ab86-e49a712dbea2,31985a9d-33b1-4357-ab86-e49a712dbea2_0,1738961475.0986328,1738961476.2934833,1738961477.35399,2.255357265472412,4.0,False
31985a9d-33b1-4357-ab86-e49a712dbea2,31985a9d-33b1-4357-ab86-e49a712dbea2_1,1738961475.0986328,1738961476.2934833,1738961477.35399,2.255357265472412,4.0,False
31985a9d-33b1-4357-ab86-e49a712dbea2,31985a9d-33b1-4357-ab86-e49a712dbea2_2,1738961475.0986328,1738961476.2934833,1738961477.35399,2.255357265472412,4.0,False
31985a9d-33b1-4357-ab86-e49a712dbea2,31985a9d-33b1-4357-ab86-e49a712dbea2_3,1738961475.0986328,1738961476.2934833,1738961477.35399,2.255357265472412,4.0,False
31985a9d-33b1-4357-ab86-e49a712dbea2,31985a9d-33b1-4357-ab86-e49a712dbea2_4,1738961475.0986328,1738961476.2934833,1738961477.35399,2.255357265472412,4.0,False
4e15edb0-176f-4a61-976d-b4d2cd05877f,4e15edb0-176f-4a61-976d-b4d2cd05877f_0,1738961476.099751,1738961476.2934833,1738961478.951461,2.851710081100464,5.0,False
4e15edb0-176f-4a61-976d-b4d2cd05877f,4e15edb0-176f-4a61-976d-b4d2cd05877f_1,1738961476.099751,1738961476.2934833,1738961478.951461,2.851710081100464,5.0,False
4e15edb0-176f-4a61-976d-b4d2cd05877f,4e15edb0-176f-4a61-976d-b4d2cd05877f_2,1738961476.099751,1738961476.2934833,1738961478.951461,2.851710081100464,5.0,False
4e15edb0-176f-4a61-976d-b4d2cd05877f,4e15edb0-176f-4a61-976d-b4d2cd05877f_3,1738961476.099751,1738961478.1787817,1738961478.951461,2.851710081100464,5.0,False
4e15edb0-176f-4a61-976d-b4d2cd05877f,4e15edb0-176f-4a61-976d-b4d2cd05877f_4,1738961476.099751,1738961478.1787817,1738961478.951461,2.851710081100464,5.0,False
fe8ed581-1ee9-4d18-b02c-8bc894abe78e,fe8ed581-1ee9-4d18-b02c-8bc894abe78e_0,1738961478.0929716,1738961478.1787817,1738961478.9604874,0.8675158023834229,10.0,False
fe8ed581-1ee9-4d18-b02c-8bc894abe78e,fe8ed581-1ee9-4d18-b02c-8bc894abe78e_1,1738961478.0929716,1738961478.1787817,1738961478.9604874,0.8675158023834229,10.0,False
60316776-3588-4d14-aa94-92bb5eddd0f4,60316776-3588-4d14-aa94-92bb5eddd0f4_0,1738961477.0877905,1738961478.1787817,1738961478.9607165,1.8729259967803955,11.0,False
60316776-3588-4d14-aa94-92bb5eddd0f4,60316776-3588-4d14-aa94-92bb5eddd0f4_1,1738961477.0877905,1738961478.1787817,1738961478.9607165,1.8729259967803955,11.0,False
81d8af9d-41e4-4fe0-9407-281c9b867a6a,81d8af9d-41e4-4fe0-9407-281c9b867a6a_0,1738961481.0920413,1738961481.62808,1738961483.644634,2.5525927543640137,7.0,False
684cc483-92cf-40fc-81dd-57a8f448f6db,684cc483-92cf-40fc-81dd-57a8f448f6db_0,1738961479.612882,1738961481.62808,1738961483.6481388,4.035256862640381,13.0,False
06dfd8e8-13ac-4658-9119-1d825b62ac8d,06dfd8e8-13ac-4658-9119-1d825b62ac8d_0,1738961480.1186557,1738961481.62808,1738961483.649779,3.531123399734497,10.0,False
81735ecb-41c1-4b1c-b9fd-9a12b32f6e0c,81735ecb-41c1-4b1c-b9fd-9a12b32f6e0c_0,1738961481.6142662,1738961481.62808,1738961483.6534874,2.0392212867736816,1.0,False
215d1097-0e9e-4fc5-b1f3-f7b589357a33,215d1097-0e9e-4fc5-b1f3-f7b589357a33_0,1738961481.1043746,1738961481.62808,1738961483.654524,2.550149440765381,5.0,False
