Time,Frames After Filter,Camera Index,Throughput,latency_constraint
7.900097218878854,4,0,0.8,12.374043
8.400097218878855,3,0,1.4,4.281418
8.900097218878855,4,0,2.2,20.374043
9.400097218878855,4,0,3.0,4.374043
9.900097218878855,6,0,4.2,16.559861
10.400097218878855,1,0,4.4,12.098841
10.900097218878855,5,0,5.4,4.465794
11.400097218878855,4,0,6.2,12.374043
11.900097218878855,1,0,6.4,19.098841
12.400097218878855,4,0,7.2,11.374043
12.900097218878855,6,0,7.6,19.559861
13.400097218878855,1,0,7.8,11.098841
13.900097218878855,1,0,7.4,12.098841
14.400097218878855,5,0,7.6,6.465794
14.900097218878855,2,0,7.2,12.190029
15.400097218878855,6,0,7.2,7.559861
15.900097218878855,1,0,7.2,17.098841
16.400097218878855,2,0,6.6,16.190029
16.900097218878855,6,0,7.0,16.559861
17.400097218878855,5,0,7.8,16.465794
17.900097218878855,6,0,8.2,19.559861
18.400097218878855,6,0,8.2,14.559861
18.900097218878855,5,0,9.0,7.465794
19.400097218878855,6,0,10.0,15.559861
19.900097218878855,1,0,9.2,2.098841
20.400097218878855,5,0,9.8,17.465794
20.900097218878855,1,0,8.8,5.098841
21.400097218878855,6,0,9.8,17.559861
21.900097218878855,6,0,10.6,13.559861
22.400097218878855,6,0,10.6,12.559861
22.900097218878855,7,0,11.0,18.64948
23.400097218878855,2,0,10.2,16.190029
23.900097218878855,1,0,9.2,15.098841
24.400097218878855,1,0,8.4,1.098841
24.900097218878855,1,0,7.4,19.098841
25.400097218878855,1,0,7.4,10.098841
25.900097218878855,2,0,6.8,13.190029
26.400097218878855,4,0,7.4,3.374043
26.900097218878855,5,0,7.2,14.465794
27.400097218878855,1,0,6.2,14.098841
27.900097218878855,2,0,5.4,13.190029
28.400097218878855,2,0,4.4,11.190029
28.900097218878855,4,0,4.8,12.374043
29.400097218878855,5,0,5.6,18.465794
29.900097218878855,2,0,5.8,2.190029
30.400097218878855,1,0,5.8,7.098841
30.900097218878855,1,0,5.8,15.098841
31.400097218878855,2,0,5.8,19.190029
31.900097218878855,1,0,5.2,7.098841
32.400097218878855,5,0,5.2,14.465794
32.900097218878855,1,0,5.2,5.098841
33.400097218878855,6,0,6.0,5.559861
33.900097218878855,5,0,6.6,7.465794
34.400097218878855,3,0,6.4,15.281418
34.900097218878855,4,0,6.2,18.374043
35.400097218878855,3,0,6.4,20.281418
35.900097218878855,2,0,6.6,9.190029
36.400097218878855,1,0,6.6,9.098841
36.900097218878855,7,0,7.6,10.64948
37.400097218878855,6,0,8.6,18.559861
37.900097218878855,3,0,8.2,16.281418
38.098935305829485,3,1,8.6,12.281418
38.400097218878855,5,0,9.6,4.465794
38.900097218878855,6,0,9.6,16.559861
39.400097218878855,2,0,9.0,2.190029
39.900097218878855,3,0,9.0,5.281418
40.400097218878855,3,0,8.8,13.281418
40.900097218878855,2,0,8.6,2.190029
41.098935305829485,12,1,10.6,16.110268
41.400097218878855,7,0,12.0,10.64948
41.900097218878855,4,0,12.6,8.374043
42.400097218878855,6,0,12.4,7.559861
42.900097218878855,7,0,12.6,17.64948
43.400097218878855,1,0,11.6,13.098841
43.900097218878855,1,0,10.8,20.098841
44.098935305829485,20,1,13.6,21.843875
44.400097218878855,6,0,14.8,14.559861
44.900097218878855,7,0,15.8,6.64948
45.400097218878855,1,0,15.4,16.098841
45.900097218878855,2,0,15.2,4.190029
46.400097218878855,4,0,13.2,11.374043
46.900097218878855,4,0,12.6,15.374043
47.098935305829485,17,1,15.2,17.567605
47.400097218878855,3,0,15.8,11.281418
47.900097218878855,4,0,15.4,19.374043
48.400097218878855,2,0,14.4,6.190029
48.900097218878855,7,0,15.6,13.64948
49.400097218878855,2,0,11.8,8.190029
49.900097218878855,4,0,11.4,9.374043
50.098935305829485,6,1,11.2,6.559861
50.400097218878855,4,0,12.0,12.374043
50.900097218878855,3,0,12.4,15.281418
51.400097218878855,2,0,12.4,10.190029
51.86946562481507,2,0,12.0,7.190029
51.900097218878855,4,0,12.8,19.374043
52.36946562481507,5,0,9.6,15.465794
52.400097218878855,6,0,10.8,16.559861
52.86946562481507,6,0,11.4,10.559861
52.900097218878855,1,0,11.6,4.098841
53.098935305829485,21,1,15.0,21.943081
53.36946562481507,2,0,15.4,1.190029
53.400097218878855,1,0,15.6,15.098841
53.86946562481507,6,0,16.4,14.559861
53.900097218878855,7,0,17.8,6.64948
54.36946562481507,6,0,17.6,18.559861
54.400097218878855,1,0,17.8,5.098841
54.86946562481507,1,0,17.6,18.098841
54.900097218878855,6,0,18.8,18.559861
55.36946562481507,1,0,17.0,7.098841
55.400097218878855,6,0,18.2,13.559861
55.86946562481507,1,0,17.6,13.098841
55.900097218878855,2,0,18.0,15.190029
56.098935305829485,13,1,20.0,13.200563
56.36946562481507,1,0,20.2,16.098841
56.400097218878855,2,0,20.6,20.190029
56.86946562481507,4,0,21.0,13.374043
56.900097218878855,6,0,21.8,6.559861
57.36946562481507,3,0,21.6,16.281418
57.400097218878855,6,0,21.8,12.559861
57.86946562481507,3,0,21.2,11.281418
57.900097218878855,5,0,21.0,10.465794
58.36946562481507,6,0,17.8,19.559861
58.400097218878855,1,0,17.6,12.098841
58.86946562481507,3,0,18.0,3.281418
58.900097218878855,1,0,17.0,20.098841
59.098935305829485,12,1,18.0,11.110268
59.36946562481507,4,0,18.8,18.374043
59.400097218878855,3,0,18.2,5.281418
59.86946562481507,2,0,18.4,4.190029
59.900097218878855,1,0,18.4,9.098841
60.36946562481507,5,0,18.2,16.465794
60.400097218878855,3,0,18.6,17.281418
60.86946562481507,2,0,17.8,13.190029
60.900097218878855,3,0,18.2,3.281418
61.36946562481507,1,0,15.4,8.098841
61.400097218878855,5,0,16.2,5.465794
61.86946562481507,3,0,16.4,11.281418
61.900097218878855,1,0,15.8,19.098841
62.098935305829485,4,1,15.4,16.374043
62.36946562481507,3,0,16.0,17.281418
62.400097218878855,4,0,16.2,20.374043
62.86946562481507,4,0,15.8,12.374043
62.900097218878855,2,0,15.6,5.190029
63.36946562481507,7,0,16.0,8.64948
63.400097218878855,4,0,15.6,13.374043
63.86946562481507,3,0,16.0,6.281418
63.900097218878855,4,0,16.2,16.374043
64.36946562481506,6,0,14.8,11.559861
64.40009721887886,6,0,15.2,19.559861
64.86946562481506,5,0,15.6,9.465794
64.90009721887886,7,0,16.6,11.64948
65.09893530582949,21,1,20.6,14.943081
65.36946562481506,1,0,20.8,6.098841
65.40009721887886,1,0,20.0,13.098841
65.86946562481506,3,0,20.0,12.281418
65.90009721887886,2,0,20.0,10.190029
66.36946562481506,3,0,20.0,6.281418
66.40009721887886,6,0,21.0,6.559861
66.86946562481506,5,0,21.0,10.465794
66.90009721887886,3,0,21.0,8.281418
67.36946562481506,3,0,20.6,15.281418
67.40009721887886,2,0,20.4,14.190029
67.86946562481506,4,0,20.4,20.374043
67.90009721887886,4,0,20.4,11.374043
68.09893530582949,2,1,20.4,12.190029
68.36946562481506,1,0,20.6,2.098841
68.40009721887886,4,0,20.0,12.374043
68.86946562481506,4,0,20.0,16.374043
68.90009721887886,2,0,19.8,10.190029
69.36946562481506,5,0,20.0,4.465794
69.40009721887886,2,0,19.2,18.190029
69.86946562481506,1,0,18.2,19.098841
69.90009721887886,6,0,18.4,8.559861
70.36946562481506,5,0,13.8,10.465794
70.40009721887886,4,0,14.4,20.374043
70.86946562481506,2,0,14.6,8.190029
70.90009721887886,6,0,15.2,13.559861
71.09893530582949,16,1,18.0,16.477553
71.36946562481506,1,0,18.2,10.098841
71.40009721887886,1,0,17.8,1.098841
71.86946562481506,4,0,17.4,19.374043
71.90009721887886,6,0,17.6,16.559861
72.36946562481506,2,0,17.4,16.190029
72.40009721887886,6,0,18.0,14.559861
72.86946562481506,4,0,18.4,3.374043
72.90009721887886,1,0,17.8,13.098841
73.36946562481506,2,0,17.0,16.190029
73.40009721887886,6,0,18.0,19.559861
73.86946562481506,1,0,17.4,19.098841
73.90009721887886,4,0,17.4,19.374043
74.09893530582949,13,1,19.6,16.200563
74.36946562481506,2,0,20.0,2.190029
74.40009721887886,2,0,19.4,13.190029
74.86946562481506,4,0,19.8,3.374043
74.90009721887886,3,0,20.2,4.281418
75.36946562481506,6,0,20.2,10.559861
75.40009721887886,6,0,20.4,5.559861
75.86946562481506,7,0,21.0,19.64948
75.90009721887886,4,0,21.4,19.374043
76.36946562481506,5,0,18.0,15.465794
76.40009721887886,1,0,18.0,14.098841
76.86946562481506,4,0,18.6,8.374043
76.90009721887886,1,0,18.0,1.098841
77.09893530582949,12,1,19.2,20.110268
77.36946562481506,3,0,19.8,3.281418
77.40009721887886,3,0,20.0,9.281418
77.86946562481506,3,0,19.4,14.281418
77.90009721887886,1,0,18.8,10.098841
78.36946562481506,3,0,19.2,5.281418
78.40009721887886,7,0,20.2,10.64948
78.86946562481506,7,0,20.4,14.64948
78.90009721887886,6,0,21.4,10.559861
79.36946562481506,1,0,18.2,3.098841
79.40009721887886,1,0,18.0,14.098841
79.86946562481506,1,0,17.8,16.098841
79.90009721887886,5,0,18.0,16.465794
80.09893530582949,8,1,19.0,14.741029
80.36946562481506,3,0,19.6,3.281418
80.40009721887886,2,0,18.8,12.190029
80.86946562481506,2,0,18.0,20.190029
80.90009721887886,5,0,17.6,19.465794
81.36946562481506,5,0,17.8,12.465794
81.40009721887886,1,0,17.0,2.098841
81.86946562481506,3,0,17.4,9.281418
81.90009721887886,4,0,17.4,9.374043
82.36946562481506,2,0,15.2,17.190029
82.40009721887886,3,0,15.2,19.281418
82.86946562481506,3,0,15.2,15.281418
82.90009721887886,4,0,15.4,7.374043
83.09893530582949,16,1,18.4,15.477553
83.36946562481506,6,0,19.6,19.559861
83.40009721887886,6,0,20.2,12.559861
83.86946562481506,1,0,19.0,3.098841
83.90009721887886,6,0,18.8,12.559861
84.36946562481506,2,0,18.0,9.190029
84.40009721887886,1,0,18.0,9.098841
84.86946562481506,6,0,19.0,10.559861
84.90009721887886,6,0,20.0,20.559861
85.36946562481506,6,0,18.6,19.559861
85.40009721887886,1,0,18.2,13.098841
85.86946562481506,6,0,19.0,5.559861
85.90009721887886,2,0,19.0,7.190029
86.09893530582949,17,1,21.4,17.567605
86.36946562481506,1,0,21.6,17.098841
86.40009721887886,2,0,21.0,5.190029
86.86946562481506,2,0,21.2,4.190029
