Time,Frames After Filter,Camera Index,Throughput,latency_constraint
47.615035839072476,6,1,1.2,6.559861
48.115035839072476,5,1,2.2,19.465794
48.615035839072476,3,1,2.8,2.281418
49.115035839072476,3,1,3.4,20.281418
49.615035839072476,1,1,3.6,8.098841
50.115035839072476,3,1,4.2,3.281418
50.615035839072476,2,1,4.6,17.190029
51.115035839072476,4,1,5.4,18.374043
51.615035839072476,5,1,6.4,14.465794
52.115035839072476,3,1,7.0,7.281418
52.615035839072476,5,1,8.0,17.465794
53.115035839072476,1,1,7.0,17.098841
53.615035839072476,4,1,6.8,18.374043
54.115035839072476,6,1,7.4,13.559861
54.615035839072476,1,1,7.0,19.098841
55.115035839072476,1,1,7.0,4.098841
55.615035839072476,2,1,6.8,3.190029
56.115035839072476,3,1,7.0,12.281418
56.615035839072476,4,1,7.0,20.374043
57.115035839072476,3,1,6.6,8.281418
57.615035839072476,6,1,7.2,19.559861
58.115035839072476,2,1,6.6,15.190029
58.615035839072476,3,1,7.0,3.281418
59.115035839072476,1,1,6.4,2.098841
59.615035839072476,1,1,5.4,17.098841
60.115035839072476,6,1,6.4,6.559861
60.615035839072476,3,1,6.8,18.281418
61.115035839072476,2,1,6.8,5.190029
61.615035839072476,2,1,6.6,19.190029
62.115035839072476,4,1,6.6,19.374043
62.615035839072476,1,1,6.2,2.098841
63.115035839072476,4,1,5.8,13.374043
63.615035839072476,1,1,5.6,7.098841
64.11503583907248,2,1,5.4,5.190029
64.61503583907248,2,1,5.6,9.190029
65.11503583907248,4,1,6.2,7.374043
65.61503583907248,1,1,5.2,5.098841
66.11503583907248,4,1,5.4,6.374043
66.61503583907248,5,1,6.0,14.465794
67.11503583907248,5,1,6.6,5.465794
67.61503583907248,2,1,6.2,5.190029
68.11503583907248,5,1,7.0,9.465794
68.61503583907248,5,1,7.2,9.465794
69.11503583907248,1,1,7.2,7.098841
69.61503583907248,1,1,7.0,16.098841
70.11503583907248,2,1,7.0,7.190029
70.61503583907248,3,1,6.8,16.281418
71.11503583907248,5,1,7.6,13.465794
71.61503583907248,5,1,7.8,18.465794
72.11503583907248,1,1,7.0,2.098841
72.61503583907248,2,1,6.4,17.190029
73.11503583907248,1,1,6.2,20.098841
73.61503583907248,2,1,5.6,14.190029
74.11503583907248,5,1,5.6,11.465794
74.61503583907248,3,1,6.0,14.281418
75.11503583907248,4,1,6.6,12.374043
75.61503583907248,6,1,7.4,10.559861
76.11503583907248,2,1,7.2,14.190029
76.61503583907248,4,1,7.0,16.374043
77.11503583907248,6,1,7.2,13.559861
77.61503583907248,5,1,8.0,10.465794
78.11503583907248,5,1,8.6,13.465794
78.61503583907248,5,1,9.4,18.465794
79.11503583907248,5,1,10.0,8.465794
79.61503583907248,2,1,9.4,19.190029
80.11503583907248,3,1,9.4,20.281418
80.61503583907248,1,1,8.8,6.098841
81.11503583907248,1,1,7.8,2.098841
81.61503583907248,1,1,7.6,10.098841
82.11503583907248,5,1,7.8,7.465794
82.61503583907248,6,1,7.8,19.559861
83.11503583907248,4,1,7.6,6.374043
83.61503583907248,2,1,7.0,8.190029
84.11503583907248,3,1,6.6,17.281418
84.61503583907248,6,1,6.8,17.559861
85.11503583907248,1,1,6.6,13.098841
85.61503583907248,3,1,6.6,6.281418
86.11503583907248,4,1,7.2,11.374043
86.61503583907248,3,1,7.6,11.281418
87.11503583907248,1,1,7.6,11.098841
87.61503583907248,1,1,6.8,13.098841
88.11503583907248,2,1,6.0,15.190029
88.61503583907248,1,1,5.4,19.098841
89.11503583907248,3,1,5.6,19.281418
89.61503583907248,2,1,5.4,2.190029
90.11503583907248,2,1,4.6,7.190029
90.61503583907248,5,1,5.4,9.465794
91.11503583907248,2,1,5.2,17.190029
91.61503583907248,6,1,5.6,18.559861
92.11503583907248,6,1,6.2,18.559861
92.61503583907248,6,1,7.2,19.559861
93.11503583907248,6,1,8.2,8.559861
93.61503583907248,3,1,8.4,10.281418
94.11503583907248,4,1,9.0,20.374043
94.61503583907248,1,1,8.6,1.098841
95.11503583907248,5,1,9.2,15.465794
95.61503583907248,2,1,9.2,5.190029
96.11503583907248,1,1,8.4,13.098841
96.61503583907248,4,1,8.8,14.374043
97.11503583907248,2,1,8.0,18.190029
97.61503583907248,3,1,7.4,5.281418
98.11503583907248,5,1,7.2,6.465794
98.61503583907248,5,1,7.0,7.465794
99.11503583907248,3,1,7.0,4.281418
99.61503583907248,3,1,6.8,19.281418
100.11503583907248,3,1,7.2,2.281418
100.61503583907248,1,1,6.4,12.098841
101.11503583907248,6,1,7.2,16.559861
101.61503583907248,3,1,7.6,11.281418
102.11503583907248,7,1,8.2,10.64948
102.61503583907248,2,1,8.2,17.190029
103.11503583907248,6,1,8.8,5.559861
103.38946159767646,32,0,14.2,22.956077
103.61503583907248,2,1,14.6,15.190029
104.11503583907248,2,1,14.0,8.190029
104.61503583907248,5,1,14.4,12.465794
105.11503583907248,3,1,14.4,19.281418
105.61503583907248,3,1,14.4,2.281418
106.11503583907248,3,1,14.8,7.281418
106.61503583907248,4,1,14.4,17.374043
107.11503583907248,1,1,14.0,17.098841
107.61503583907248,6,1,13.8,15.559861
108.11503583907248,7,1,14.8,16.64948
108.61503583907248,6,1,8.4,16.559861
109.11503583907248,4,1,8.8,14.374043
109.61503583907248,3,1,9.0,14.281418
110.11503583907248,3,1,8.6,4.281418
110.61503583907248,1,1,8.2,15.098841
111.11503583907248,1,1,7.8,10.098841
111.61503583907248,3,1,7.8,3.281418
112.11503583907248,2,1,7.4,5.190029
112.61503583907248,5,1,8.2,15.465794
113.11503583907248,1,1,7.2,17.098841
113.38946159767646,24,0,10.6,17.213975
113.61503583907248,6,1,11.8,11.559861
114.11503583907248,6,1,11.8,18.559861
114.61503583907248,2,1,11.4,18.190029
115.11503583907248,6,1,12.0,13.559861
115.61503583907248,5,1,12.4,13.465794
116.11503583907248,3,1,12.8,10.281418
116.61503583907248,1,1,12.8,20.098841
117.11503583907248,3,1,12.8,18.281418
117.61503583907248,7,1,13.8,14.64948
118.11503583907248,3,1,13.4,10.281418
118.61503583907248,1,1,8.6,19.098841
119.11503583907248,1,1,7.6,8.098841
119.61503583907248,6,1,7.6,6.559861
120.11503583907248,1,1,7.4,17.098841
120.61503583907248,2,1,6.6,2.190029
121.11503583907248,1,1,5.8,13.098841
121.61503583907248,1,1,5.4,1.098841
122.11503583907248,1,1,5.4,15.098841
122.61503583907248,1,1,5.0,10.098841
123.11503583907248,1,1,3.8,13.098841
123.38946159767646,47,0,12.6,24.322135
123.61503583907248,3,1,13.2,5.281418
124.11503583907248,1,1,13.2,15.098841
124.61503583907248,5,1,14.0,12.465794
125.11503583907248,6,1,14.0,20.559861
125.61503583907248,4,1,14.6,11.374043
126.11503583907248,5,1,15.2,18.465794
126.61503583907248,3,1,15.6,7.281418
127.11503583907248,1,1,15.6,12.098841
127.61503583907248,1,1,15.6,15.098841
128.11503583907248,2,1,15.8,15.190029
128.61503583907248,5,1,7.2,6.465794
129.11503583907248,1,1,6.8,16.098841
129.61503583907248,2,1,7.0,6.190029
130.11503583907248,2,1,6.4,19.190029
130.61503583907248,3,1,5.8,14.281418
131.11503583907248,4,1,5.8,8.374043
131.61503583907248,1,1,5.0,9.098841
132.11503583907248,6,1,5.6,19.559861
132.61503583907248,1,1,5.6,11.098841
133.11503583907248,7,1,6.8,8.64948
133.38946159767647,44,0,15.2,21.043853
133.61503583907248,3,1,15.8,11.281418
134.11503583907248,3,1,15.4,4.281418
134.61503583907248,6,1,16.4,13.559861
135.11503583907248,5,1,17.0,16.465794
135.61503583907248,1,1,16.8,20.098841
136.11503583907248,5,1,17.2,4.465794
136.61503583907248,5,1,17.4,14.465794
137.11503583907248,6,1,18.4,8.559861
137.61503583907248,3,1,17.8,6.281418
138.11503583907248,2,1,18.0,10.190029
138.61503583907248,1,1,8.0,5.098841
139.11503583907248,2,1,7.8,11.190029
139.61503583907248,4,1,8.0,18.374043
140.11503583907248,6,1,8.0,18.559861
140.61503583907248,4,1,7.8,6.374043
141.11503583907248,1,1,7.8,14.098841
141.61503583907248,1,1,7.0,13.098841
142.11503583907248,2,1,6.4,16.190029
142.61503583907248,2,1,5.6,20.190029
143.11503583907248,2,1,5.4,13.190029
143.38946159767647,8,0,6.6,14.741029
143.61503583907248,2,1,7.0,10.190029
144.11503583907248,5,1,7.8,20.465794
144.61503583907248,5,1,8.4,18.465794
145.11503583907248,7,1,9.0,15.64948
145.61503583907248,2,1,8.2,8.190029
146.11503583907248,1,1,7.6,17.098841
146.61503583907248,4,1,8.2,12.374043
147.11503583907248,5,1,9.0,20.465794
147.61503583907248,3,1,9.2,11.281418
148.11503583907248,3,1,9.4,15.281418
148.61503583907248,2,1,7.8,15.190029
149.11503583907248,6,1,8.6,16.559861
149.61503583907248,1,1,7.8,9.098841
150.11503583907248,3,1,7.4,12.281418
150.61503583907248,7,1,7.4,13.64948
151.11503583907248,4,1,7.8,6.374043
151.5192827694823,43,0,16.2,16.95401
151.61503583907248,1,1,16.4,2.098841
152.11503583907248,1,1,15.8,13.098841
152.61503583907248,6,1,16.0,7.559861
153.11503583907248,1,1,15.6,1.098841
153.38946159767647,45,0,24.0,21.134157000000002
153.61503583907248,2,1,24.4,3.190029
154.11503583907248,1,1,24.2,13.098841
154.61503583907248,3,1,23.6,2.281418
155.11503583907248,4,1,24.2,12.374043
155.61503583907248,3,1,24.2,12.281418
156.11503583907248,2,1,23.2,5.190029
156.61503583907248,1,1,14.0,14.098841
157.11503583907248,6,1,15.0,20.559861
157.61503583907248,4,1,15.6,9.374043
158.11503583907248,4,1,15.2,9.374043
158.61503583907248,4,1,6.8,17.374043
159.11503583907248,1,1,6.6,1.098841
159.61503583907248,6,1,7.6,19.559861
160.11503583907248,3,1,7.6,6.281418
160.61503583907248,3,1,7.4,16.281418
161.11503583907248,4,1,7.6,9.374043
161.5192827694823,30,0,13.2,19.763732
161.61503583907248,3,1,13.8,11.281418
162.11503583907248,1,1,13.8,8.098841
162.61503583907248,3,1,13.2,3.281418
163.11503583907248,4,1,13.2,10.374043
163.38946159767647,8,0,14.0,9.741029
163.61503583907248,5,1,15.0,13.465794
164.11503583907248,6,1,15.4,19.559861
164.61503583907248,6,1,16.4,8.559861
165.11503583907248,5,1,16.2,19.465794
165.61503583907248,3,1,16.2,10.281418
166.11503583907248,3,1,16.2,17.281418
166.61503583907248,5,1,10.4,5.465794
167.11503583907248,3,1,10.4,9.281418
167.61503583907248,5,1,11.2,20.465794
168.11503583907248,2,1,11.0,6.190029
168.61503583907248,2,1,9.0,6.190029
169.11503583907248,5,1,9.0,15.465794
169.61503583907248,4,1,8.6,14.374043
170.11503583907248,6,1,8.6,12.559861
170.61503583907248,6,1,8.8,18.559861
171.11503583907248,2,1,8.6,12.190029
171.5192827694823,44,0,16.8,19.043853
171.61503583907248,2,1,17.2,18.190029
172.11503583907248,1,1,16.4,9.098841
172.61503583907248,5,1,16.8,10.465794
173.11503583907248,3,1,16.4,10.281418
173.38946159767647,42,0,24.4,19.861499
173.61503583907248,1,1,24.6,2.098841
174.11503583907248,5,1,25.2,9.465794
174.61503583907248,4,1,25.0,8.374043
175.11503583907248,4,1,25.0,9.374043
175.61503583907248,6,1,25.0,18.559861
176.11503583907248,5,1,24.8,8.465794
176.61503583907248,7,1,17.0,20.64948
177.11503583907248,5,1,17.6,7.465794
177.61503583907248,4,1,18.2,17.374043
178.11503583907248,3,1,17.8,13.281418
178.61503583907248,1,1,9.0,15.098841
179.11503583907248,2,1,9.2,16.190029
179.61503583907248,3,1,8.8,17.281418
180.11503583907248,4,1,8.8,4.374043
180.61503583907248,3,1,8.6,8.281418
181.11503583907248,5,1,8.4,6.465794
181.5192827694823,44,0,16.2,22.043853
181.61503583907248,1,1,16.4,19.098841
182.11503583907248,1,1,15.2,6.098841
182.61503583907248,4,1,15.0,13.374043
183.11503583907248,4,1,15.0,3.374043
183.38946159767647,44,0,23.2,17.043853
183.61503583907248,2,1,23.6,6.190029
183.83390975102284,2,1,23.8,16.190029
184.11503583907248,1,1,24.0,4.098841
184.33390975102284,1,1,23.8,6.098841
184.61503583907248,5,1,24.8,6.465794
184.83390975102284,4,1,25.0,20.374043
185.11503583907248,1,1,25.2,15.098841
185.33390975102284,4,1,25.2,13.374043
185.61503583907248,3,1,25.8,19.281418
185.83390975102284,6,1,26.4,13.559861
186.11503583907248,6,1,27.6,19.559861
186.33390975102284,4,1,27.4,7.374043
186.61503583907248,4,1,19.4,8.374043
186.83390975102284,1,1,19.4,7.098841
187.11503583907248,5,1,20.4,15.465794
187.33390975102284,2,1,20.6,2.190029
187.61503583907248,5,1,21.6,9.465794
187.83390975102284,4,1,21.6,20.374043
188.11503583907248,7,1,23.0,13.64948
188.12572526892356,3,1,22.8,4.281418
188.33390975102284,5,1,23.8,11.465794
188.61503583907248,1,1,15.2,14.098841
188.62572526892356,2,1,15.2,4.190029
188.83390975102284,6,1,16.4,15.559861
189.11503583907248,1,1,16.2,16.098841
189.12572526892356,2,1,16.4,10.190029
189.33390975102284,6,1,17.6,16.559861
189.61503583907248,7,1,18.8,19.64948
189.62572526892356,7,1,19.2,7.64948
189.83390975102284,6,1,20.4,12.559861
190.11503583907248,2,1,20.0,10.190029
190.12572526892356,3,1,20.4,18.281418
190.33390975102284,2,1,20.8,19.190029
190.61503583907248,5,1,21.0,9.465794
190.62572526892356,1,1,20.6,16.098841
190.83390975102284,4,1,21.4,20.374043
191.11503583907248,6,1,21.4,14.559861
191.12572526892356,7,1,21.6,14.64948
191.33390975102284,3,1,22.2,2.281418
191.5192827694823,27,0,26.8,16.495577
191.61503583907248,1,1,27.0,18.098841
191.62572526892356,1,1,26.4,5.098841
191.83390975102284,3,1,27.0,15.281418
192.11503583907248,2,1,27.2,12.190029
192.12572526892356,4,1,27.0,20.374043
192.33390975102284,5,1,28.0,18.465794
192.61503583907248,1,1,27.8,3.098841
192.62572526892356,5,1,27.8,13.465794
192.83390975102284,3,1,28.4,4.281418
193.11503583907248,3,1,28.2,15.281418
193.12572526892356,2,1,27.2,2.190029
