Time,Frames After Filter,Camera Index,Throughput,latency_constraint
8.6836415185092,2,1,0.4,17.190029
9.6836415185092,1,1,0.6,15.098841
10.6836415185092,1,1,0.8,16.098841
11.6836415185092,1,1,1.0,12.098841
12.6836415185092,1,1,1.2,4.098841
13.6836415185092,1,1,1.4,12.098841
14.6836415185092,3,1,1.6,4.281418
15.6836415185092,2,1,1.8,17.190029
16.683641518509198,3,1,2.2,10.281418
17.683641518509198,3,1,2.6,15.281418
18.683641518509198,3,1,3.0,3.281418
19.683641518509198,1,1,3.0,1.098841
20.683641518509198,2,1,2.8,5.190029
21.683641518509198,1,1,2.6,15.098841
22.683641518509198,1,1,2.2,6.098841
23.683641518509198,2,1,2.0,3.190029
24.683641518509198,1,1,1.6,17.098841
25.683641518509198,1,1,1.6,5.098841
26.683641518509198,3,1,1.8,14.281418
27.683641518509198,1,1,1.8,13.098841
28.683641518509198,1,1,1.8,14.098841
29.683641518509198,3,1,2.0,3.281418
30.683641518509198,1,1,2.0,4.098841
31.080958301985895,2,1,2.2,9.190029
31.683641518509198,3,1,2.8,12.281418
32.080958301985895,1,1,2.4,9.098841
32.6836415185092,2,1,2.8,6.190029
33.080958301985895,1,1,2.8,6.098841
33.6836415185092,4,1,3.6,13.374043
34.080958301985895,2,1,3.8,7.190029
34.6836415185092,1,1,4.0,7.098841
35.080958301985895,1,1,3.6,3.098841
35.6836415185092,2,1,4.0,19.190029
36.080958301985895,1,1,4.0,20.098841
36.6836415185092,1,1,3.8,16.098841
37.080958301985895,1,1,3.4,14.098841
37.35756978058076,8,0,4.8,7.741029
37.6836415185092,2,1,5.2,14.190029
38.080958301985895,1,1,5.0,9.098841
38.6836415185092,3,1,5.4,15.281418
39.080958301985895,2,1,5.0,2.190029
39.6836415185092,3,1,5.2,11.281418
40.080958301985895,1,1,5.2,16.098841
40.35756978058076,18,0,8.6,21.660034
40.6836415185092,1,1,8.8,17.098841
41.080958301985895,3,1,9.0,18.281418
41.6836415185092,4,1,9.6,9.374043
42.080958301985895,1,1,9.6,16.098841
42.6836415185092,4,1,8.6,6.374043
43.080958301985895,1,1,8.4,14.098841
43.35756978058076,9,0,10.0,17.833391
43.6836415185092,3,1,10.6,9.281418
44.080958301985895,2,1,10.4,8.190029
44.6836415185092,3,1,10.6,17.281418
45.080958301985895,3,1,10.6,11.281418
45.6836415185092,1,1,7.0,3.098841
46.080958301985895,4,1,7.6,12.374043
46.35756978058076,20,0,11.0,20.843875
46.6836415185092,3,1,11.6,11.281418
47.080958301985895,3,1,11.4,8.281418
47.6836415185092,3,1,11.8,11.281418
48.080958301985895,4,1,11.8,20.374043
48.6836415185092,1,1,10.0,11.098841
49.080958301985895,2,1,9.8,17.190029
49.35756978058076,4,0,10.2,9.374043
49.6836415185092,1,1,10.4,11.098841
50.080958301985895,4,1,10.6,4.374043
50.6836415185092,1,1,10.2,7.098841
51.080958301985895,4,1,10.8,10.374043
51.6836415185092,3,1,6.6,8.281418
52.080958301985895,2,1,6.4,9.190029
52.35756978058076,20,0,9.8,18.843875
52.6836415185092,2,1,10.2,8.190029
53.080958301985895,4,1,10.4,16.374043
53.6836415185092,4,1,10.4,15.374043
54.080958301985895,2,1,10.6,20.190029
54.6836415185092,4,1,10.2,3.374043
