Time,Frames After Filter,Camera Index,Throughput,latency_constraint
13.525151306903215,16,0,3.2,20.477553
23.525151306903215,22,0,4.4,20.02864
33.52515130690321,50,0,10.0,23.598773
43.52515130690321,38,0,7.6,16.49637
53.52515130690321,27,0,5.4,21.495577
63.52515130690321,26,0,5.2,21.424948
73.52515130690321,45,0,9.0,20.134157000000002
83.52515130690321,45,0,9.0,19.134157000000002
93.52515130690321,25,0,5.0,19.304702
103.52515130690321,5,0,1.0,14.465794
113.52515130690321,50,0,10.0,20.598773
123.52515130690321,6,0,1.2,17.559861
126.97277217251546,2,1,1.6,6.190029
128.66298635396132,4,1,1.2,4.374043
131.97277217251548,18,1,4.4,16.660034
133.5251513069032,50,0,14.4,21.598773
133.66298635396132,11,1,16.6,21.027485
136.97277217251548,2,1,16.2,18.190029
138.66298635396132,21,1,6.8,18.943081
141.97277217251548,17,1,8.0,14.567605
143.5251513069032,45,0,16.6,24.134157000000002
143.66298635396132,9,1,18.4,12.833391
146.97277217251548,1,1,14.4,2.098841
148.66298635396132,18,1,5.6,16.660034
150.37790351889007,14,1,6.6,18.29484
151.97277217251548,14,1,9.4,14.29484
153.66298635396132,15,1,12.2,15.386889
155.37790351889007,13,1,11.2,15.200563
156.97277217251548,11,1,10.6,10.027485
158.66298635396132,22,1,12.2,22.02864
160.37790351889007,6,1,10.4,17.559861
161.97277217251548,3,1,8.4,11.281418
163.66298635396132,18,1,9.8,16.660034
165.37790351889007,3,1,6.0,4.281418
166.97277217251548,6,1,6.0,19.559861
168.66298635396132,17,1,8.8,16.567605
170.37790351889007,23,1,9.8,18.119834
171.97277217251548,24,1,14.0,16.213975
173.66298635396132,12,1,15.2,13.110268
175.37790351889007,13,1,14.4,21.200563
176.97277217251548,20,1,13.8,17.843875
178.66298635396132,12,1,11.4,16.110268
180.37790351889007,14,1,11.8,19.29484
181.97277217251548,10,1,11.2,9.934937
183.66298635396132,9,1,9.0,14.833391
184.3777059085074,18,1,10.2,21.660034
185.37790351889007,13,1,12.8,14.200563
186.97277217251548,11,1,12.2,11.027485
188.66298635396132,5,1,11.2,17.465794
189.3777059085074,13,1,12.0,16.200563
190.37790351889007,19,1,12.2,17.752793
191.97277217251548,18,1,13.2,16.660034
193.66298635396132,13,1,13.6,13.200563
194.3777059085074,9,1,14.4,12.833391
195.37790351889007,9,1,13.6,10.833391
196.97277217251548,11,1,12.0,11.027485
198.66298635396132,20,1,12.4,21.843875
199.3777059085074,11,1,12.0,11.027485
200.37790351889007,7,1,11.6,10.64948
201.97277217251548,23,1,14.4,16.119834
203.66298635396132,10,1,14.2,13.934937
204.3777059085074,1,1,10.4,3.098841
205.37790351889007,18,1,11.8,17.660034
208.66298635396132,15,1,8.8,19.386889
209.3777059085074,8,1,8.4,15.741029
210.37790351889007,4,1,9.0,3.374043
213.66298635396132,4,1,6.2,10.374043
214.3777059085074,21,1,7.4,20.943081
215.37790351889007,12,1,8.2,17.110268
218.66298635396132,11,1,9.6,20.027485
219.3777059085074,22,1,13.2,21.02864
220.37790351889007,13,1,11.6,18.200563
223.66298635396132,1,1,9.4,2.098841
224.3777059085074,24,1,12.0,15.213975
225.37790351889007,20,1,11.6,19.843875
228.66298635396132,17,1,12.4,16.567605
229.3777059085074,9,1,14.0,12.833391
230.37790351889007,9,1,11.0,16.833391
233.66298635396132,7,1,8.4,17.64948
234.3777059085074,21,1,9.2,14.943081
235.37790351889007,1,1,7.6,5.098841
238.66298635396132,2,1,6.2,2.190029
239.3777059085074,23,1,9.4,17.119834
240.37790351889007,14,1,8.0,14.29484
243.66298635396132,21,1,12.0,14.943081
244.3777059085074,11,1,13.8,14.027485
245.37790351889007,8,1,10.8,20.741029
248.66298635396132,15,1,11.0,15.386889
249.3777059085074,3,1,7.4,19.281418
250.37790351889007,5,1,6.2,14.465794
253.66298635396132,11,1,6.8,19.027485
254.3777059085074,23,1,8.4,19.119834
255.37790351889007,22,1,12.2,21.02864
258.6629863539613,22,1,15.6,17.02864
259.37770590850744,18,1,12.4,21.660034
260.3779035188901,24,1,12.8,16.213975
263.6629863539613,2,1,13.2,13.190029
264.37770590850744,12,1,11.2,18.110268
265.3779035188901,13,1,10.2,13.200563
268.6629863539613,18,1,9.0,16.660034
269.37770590850744,21,1,12.8,15.943081
270.3779035188901,11,1,12.6,14.027485
273.6629863539613,22,1,14.4,20.02864
274.37770590850744,20,1,14.8,21.843875
275.3779035188901,15,1,13.6,18.386889
278.6629863539613,11,1,13.6,13.027485
279.37770590850744,22,1,13.6,17.02864
280.3779035188901,6,1,10.8,7.559861
284.37770590850744,5,1,6.6,6.465794
285.3779035188901,10,1,4.2,11.934937
289.37770590850744,20,1,7.0,20.843875
290.3779035188901,8,1,7.6,10.741029
294.37770590850744,6,1,6.8,17.559861
295.3779035188901,10,1,4.8,20.934937
